"id","userName","fullName","profileUrl","avatarUrl","isVerified"
"8285933038","di_pesh_grg","Dipesh Gurung","https://www.instagram.com/di_pesh_grg/","https://instagram.fpkr1-1.fna.fbcdn.net/v/t51.2885-19/287010520_1769449766744608_2936344091095823541_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpkr1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=sTST92PKqLQAX-_HY_V&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfCj-XcZNHUj0Pk1u0ieL94BUghJxwOdF_tnz5jJtpaUyg&oe=63E8D56E&_nc_sid=282b66","FALSE"
"49154295539","theroyalnepal._","THE ROYAL NEPAL","https://www.instagram.com/theroyalnepal._/","https://instagram.fpkr1-1.fna.fbcdn.net/v/t51.2885-19/319717614_1476004866223997_3939095763888528943_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpkr1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=rWG4SRrIMwQAX8N81QG&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfAyNnGFFKzMCCQUXZdfj0wP19JfrwPQbT4TWp2IHOVv2Q&oe=63E7DCA3&_nc_sid=282b66","FALSE"
"39633427684","almond_sharma","Almond Sharma","https://www.instagram.com/almond_sharma/","https://instagram.fist2-4.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?efg=eyJybWQiOiJpZ19hbmRyb2lkX21vYmlsZV9uZXR3b3JrX3N0YWNrX3F1aWNfY29uZ2VzdGlvbl9jb250cm9sX21vbm90b25pY190aW1lOnRpZ29uX2xpZ2VyX2N1YmljIn0&_nc_ht=instagram.fist2-4.fna.fbcdn.net&_nc_cat=1&_nc_ohc=WhGgFRjzs_4AX9MpAht&edm=AEaYFD0BAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfDjktTksgy_6LeBQ8zzPTFrOKpTTD5LJsFIUrKZbXy6Lg&oe=63E7A2CF&_nc_sid=751ab8","FALSE"
"278833889","bhukhorjapun","🇳🇵","https://www.instagram.com/bhukhorjapun/","https://instagram.fpkr1-1.fna.fbcdn.net/v/t51.2885-19/323959202_212227487885216_3807071919318557739_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpkr1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=ZCsOjwK8_ecAX_Z_hjF&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfB6senH_Zt3zB8pCpTE8CIC1V3jVePtV6XzutJN8HDMkA&oe=63E840E2&_nc_sid=282b66","FALSE"
"48264532067","aksharatech","Akshara Tech","https://www.instagram.com/aksharatech/","https://instagram.fpkr1-1.fna.fbcdn.net/v/t51.2885-19/277897064_791496241817314_635442040093596252_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpkr1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=ACpR6i4m_DkAX9DN1So&tn=X-FkgcGrX-4p73d7&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfBVeCXwH0e17_uwIu-TK30psMCxZCAtzVClOm1OflDZ5w&oe=63E7568D&_nc_sid=282b66","FALSE"
"54166249540","suraj.lens","SZLAMA_LENS📸","https://www.instagram.com/suraj.lens/","https://instagram.fpkr1-1.fna.fbcdn.net/v/t51.2885-19/328687765_582851423351419_7365896630525318508_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpkr1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=2mgLQzTRsngAX_7Ba_l&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfDbPVDEUuhPwn-J36WWAFzkiNtafgrXNhadSh57pmMh6Q&oe=63E8142E&_nc_sid=282b66","FALSE"
"45305311200","stranger_prateek110","Prateek Tamu","https://www.instagram.com/stranger_prateek110/","https://instagram.fpkr1-1.fna.fbcdn.net/v/t51.2885-19/324073727_1139178656769068_2852245010146543636_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpkr1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=DTZbyLbTORQAX_oOu42&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfDK7oG0cZOdUDk2h7308LVTKtecZPHMYx2kkgziNDG0gQ&oe=63E7C1BF&_nc_sid=282b66","FALSE"
"1961331920","_grgabhisek","Abhisekgurung","https://www.instagram.com/_grgabhisek/","https://instagram.fpkr1-1.fna.fbcdn.net/v/t51.2885-19/323516263_565774215023218_2242116541995986144_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpkr1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=h80dJ0x2Rz8AX9E_y05&tn=X-FkgcGrX-4p73d7&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfB3l01E1BeHyTStJRDBOoQ7eXmcCqVYcx2fSYP5fybfbw&oe=63E7BC6C&_nc_sid=282b66","FALSE"
"6617051738","gaurab__10","Gaurab Acharya","https://www.instagram.com/gaurab__10/","https://instagram.fpkr1-1.fna.fbcdn.net/v/t51.2885-19/275048872_482380753429171_7361664241176799467_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpkr1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=dLHS0Fe8jegAX_8iPBC&tn=X-FkgcGrX-4p73d7&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfC8zw17w8lc_XR-x_gsgRlk3pLrq-Lg6QorLLqFjBwaIw&oe=63E92B5C&_nc_sid=282b66","FALSE"
"39474865067","sniper_sturdy","SNIPER Clothing","https://www.instagram.com/sniper_sturdy/","https://instagram.fpkr1-1.fna.fbcdn.net/v/t51.2885-19/115910273_288276158943285_1330024885758438968_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpkr1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=r9g-sRwUPNgAX-27moz&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfAbVeUHAIxF_deo96cmBGjjE2MgbQBRYgk-eeckv8bEaQ&oe=63E91EC9&_nc_sid=282b66","FALSE"
"49593946397","17cdhiraj","Dhiraj Chhetri","https://www.instagram.com/17cdhiraj/","https://instagram.fpkr1-1.fna.fbcdn.net/v/t51.2885-19/322816769_141380775386746_3648287609896412120_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpkr1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=9eH25bMAy7UAX_AhDZc&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfBcclgoJsWF65DTKHbcSlkmX2s3hHuvWnUXBM6Ej7ajmA&oe=63E8EB5C&_nc_sid=282b66","FALSE"
"6158531892","renja_mgr","Pabin","https://www.instagram.com/renja_mgr/","https://instagram.fpkr1-1.fna.fbcdn.net/v/t51.2885-19/321669416_1630793737376787_2773410565019423303_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpkr1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=Jp7fIdnN6voAX92JNzu&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfC-2TEgiS5NO0xCjhNGrXvO-hajVSMEX4K5xZ9ixrSFRw&oe=63E8AB8D&_nc_sid=282b66","FALSE"
"7760179563","sameer_karkicr7","Šämēēr Kãrkï","https://www.instagram.com/sameer_karkicr7/","https://instagram.fpkr1-1.fna.fbcdn.net/v/t51.2885-19/325971263_552474606763855_4099282970853474879_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpkr1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=KyS7YHKaoFoAX8wzUvs&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfAi_HPVjbd_N4_cxuOd0mKINJd3NL9Rk1Uf5NjIrzqFvg&oe=63E8BA94&_nc_sid=282b66","FALSE"
"51143521305","7_8ight_restro","","https://www.instagram.com/7_8ight_restro/","https://instagram.fpkr1-1.fna.fbcdn.net/v/t51.2885-19/277474138_706047153909100_8867884481498485832_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpkr1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=F4Q7Qhht4HsAX8mc89N&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfBPPseBmUiN7TSKI-cPUi1ajVu8tMETD-FFanEj7yMXqA&oe=63E82103&_nc_sid=282b66","FALSE"
"4260249178","gurung3417","Puma Gurung","https://www.instagram.com/gurung3417/","https://instagram.fpkr1-1.fna.fbcdn.net/v/t51.2885-19/243764334_2897229707195398_4748637643950913132_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpkr1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=GFQuCCQy4bsAX8A74bU&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfBS7BD3VueQNmIiiiWXYWXnIoiNC1vxVaVrdBzr3VbZIA&oe=63E75D7B&_nc_sid=282b66","FALSE"
"51966927300","punsiyona","<3👁👄👁🫄💃🕺","https://www.instagram.com/punsiyona/","https://instagram.fpkr1-1.fna.fbcdn.net/v/t51.2885-19/293620320_608117494187296_1269322310442427258_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpkr1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=ng-17Df0Rr0AX-Z3rFx&tn=X-FkgcGrX-4p73d7&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfCfV75JOu8RL4Wmt5WPsgxLloqKghIOBkP-WD7EGA20xg&oe=63E7AB00&_nc_sid=282b66","FALSE"
"1464193745","mr.praadhan","","https://www.instagram.com/mr.praadhan/","https://instagram.fpkr1-1.fna.fbcdn.net/v/t51.2885-19/316353379_640013144529641_6607822130997758344_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpkr1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=c0CIJhAawS0AX-pWiB4&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfA_rq0B_24QZnFJHmps5_K8nGJCeP4uw2ROECrlvat0Cg&oe=63E8D62C&_nc_sid=282b66","FALSE"
"51089061633","itsnisha962","Nisha","https://www.instagram.com/itsnisha962/","https://instagram.fpkr1-1.fna.fbcdn.net/v/t51.2885-19/272016939_944477212847807_4561704776007970373_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpkr1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=zl8x1g2vlvwAX_0rCLL&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfALraojA_l_mOAd4TBcp8NCpE5rzmNaEkUSuuo-Th346g&oe=63E8F3B5&_nc_sid=282b66","FALSE"
"51407254489","roshan367910","Roshan","https://www.instagram.com/roshan367910/","https://instagram.fpkr1-1.fna.fbcdn.net/v/t51.2885-19/271814090_4639901142714446_2929099920257916240_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpkr1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=kDMqREJjSCgAX8IosAT&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfBmj6bhVCvW1boNqYCnowmxCPAVfTKq4Oy99lL9OvEPCw&oe=63E88960&_nc_sid=282b66","FALSE"
"50844582831","_sonijarokka06_","Sonija Rokka","https://www.instagram.com/_sonijarokka06_/","https://instagram.fpkr1-1.fna.fbcdn.net/v/t51.2885-19/326902384_1167242974180266_3401006297503237614_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpkr1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=AQBYPEmGfX8AX9El4rb&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfD-C6Ym_cJFFJ0ky0BBJXP0eIEyjoUgxUXg9Is3dW9Eyg&oe=63E8E7C0&_nc_sid=282b66","FALSE"
"3928008911","__pratiiiiii__","Pratibimba Gurung","https://www.instagram.com/__pratiiiiii__/","https://instagram.fpkr1-1.fna.fbcdn.net/v/t51.2885-19/33618539_196459524317658_4286376244716503040_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpkr1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=O5TqvqT7u-cAX-MX6DI&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfDyxZdTY4uwobGZOkvcDRM3LwgquPyTgQPeDM-HTwrGEw&oe=63E7F62F&_nc_sid=282b66","FALSE"
"5497475017","that.anxietyguy","Manish","https://www.instagram.com/that.anxietyguy/","https://instagram.fpkr1-1.fna.fbcdn.net/v/t51.2885-19/315920603_1173525123371178_484695660040026886_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpkr1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=BZK9fWxKhjQAX-x4PIz&tn=X-FkgcGrX-4p73d7&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfC473pc8-gBM2-lh2vYrpXSzCSeEFwL74JBqfXkSIDUzA&oe=63E8A6F3&_nc_sid=282b66","FALSE"
"6387251814","rubashmagar","","https://www.instagram.com/rubashmagar/","https://instagram.fpkr1-1.fna.fbcdn.net/v/t51.2885-19/327995531_592555419378829_7362498111133922194_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpkr1-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=gEmW1aopI70AX_-9nvz&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfCA3iwLjDjkdpkyfnxIdx7YsLFyHvX2mmaBc-ZQGnLbng&oe=63E92F0F&_nc_sid=282b66","FALSE"
"3878960505","pratibimbagurung","Pratibimba Gurung","https://www.instagram.com/pratibimbagurung/","https://instagram.fpkr1-1.fna.fbcdn.net/v/t51.2885-19/274100982_316854483817240_949411874969013483_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpkr1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=IC6SYXc-8JIAX-L_vwR&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfDLHmY41c9QoKZ10EkweZaT9D7RC6P5Kb5Qrosa69spSQ&oe=63E8AF21&_nc_sid=282b66","FALSE"
"5793786715","pra_kriti_p","Prakriti Poudel","https://www.instagram.com/pra_kriti_p/","https://instagram.fpkr1-1.fna.fbcdn.net/v/t51.2885-19/316541395_494943859087279_4632127643085642643_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpkr1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=pbMLIY489toAX_xx95e&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfCmoJJctlU4hrb85hTWwYyTyiaSM5IAT-tNgZNVWGE3NA&oe=63E924BF&_nc_sid=282b66","FALSE"
"22561646966","_alex_art_____","Alex Art 🎨","https://www.instagram.com/_alex_art_____/","https://instagram.fpkr1-1.fna.fbcdn.net/v/t51.2885-19/309076388_471649968234997_4229638940265433123_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpkr1-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=u8u3I2RAezYAX9dQWCR&tn=X-FkgcGrX-4p73d7&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfDUkwAwdPn3TH3aUkkXWw23VkLoQaNIlgmKa712o2ZTCw&oe=63E7DE6D&_nc_sid=282b66","FALSE"
"4326543740","sudip_tudip","Sudip Pathak","https://www.instagram.com/sudip_tudip/","https://instagram.fpkr1-1.fna.fbcdn.net/v/t51.2885-19/320780444_558299689077561_1148704059191133645_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpkr1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=zNissA-9e_QAX9VU54o&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfCtoGLLn2RrMP_XSfFgW84LYzZnwfWiuOu7g4HSS5izpw&oe=63E7EB6B&_nc_sid=282b66","FALSE"
"5644237306","_atishgrg","","https://www.instagram.com/_atishgrg/","https://instagram.fpkr1-1.fna.fbcdn.net/v/t51.2885-19/328055773_1335257383918708_237825451963291042_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpkr1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=014igf-6Z7wAX83PxQ9&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfCdzXj0e7bO4QB8hDCaTWstJ617sDubSSVCr_NsLoBmaQ&oe=63E7EE23&_nc_sid=282b66","FALSE"
"46598091412","river.senpaii","Palila Gurun","https://www.instagram.com/river.senpaii/","https://instagram.fpkr1-1.fna.fbcdn.net/v/t51.2885-19/323749451_1629361947496119_5999157446430464864_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpkr1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=Po5qOKW73ggAX8eRF2E&tn=X-FkgcGrX-4p73d7&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfAfygDpdlnL-gzjGUHV-SkcH7bv_3hu1Y2eia8UuDpeBA&oe=63E79A64&_nc_sid=282b66","FALSE"
"4009996971","sonii_thapa","Soni Thapa","https://www.instagram.com/sonii_thapa/","https://instagram.fpkr1-1.fna.fbcdn.net/v/t51.2885-19/321539992_717069216417360_2761270683754118786_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpkr1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=tRZLIkIoXPgAX_SHCTp&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfDs47AZEYcCWJg8v9MIdmPgoJI9UXH5dFXqTrMHgzpwhQ&oe=63E8CAC8&_nc_sid=282b66","FALSE"
"13497517217","lama_abhishek91","Abhishek Lama","https://www.instagram.com/lama_abhishek91/","https://instagram.fpkr1-1.fna.fbcdn.net/v/t51.2885-19/163582358_991479441259661_4254620060006102089_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpkr1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=H7QqZM7ek4MAX_AkSNp&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfAN2DBHvKj4lhLrv1oUJL4yE3g8ukyXbJJ-2SuhMJHFsw&oe=63E7D6FD&_nc_sid=282b66","FALSE"
"48766646422","rohohet51","राेहित","https://www.instagram.com/rohohet51/","https://instagram.fpkr1-1.fna.fbcdn.net/v/t51.2885-19/327078753_702739991519414_2271530706229126110_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpkr1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=fWRjsfWVOvsAX9j-apR&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfC84fZGcUtXwG0GgFFuh-2Ikp5lNPtSJvDS96BfYvw14g&oe=63E938F2&_nc_sid=282b66","FALSE"
"46565139719","abishekgurung90s","अभिषेक गूरूङ","https://www.instagram.com/abishekgurung90s/","https://instagram.fpkr1-1.fna.fbcdn.net/v/t51.2885-19/322014430_836689050895411_8872768141546307493_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpkr1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=BLzWr60GM2IAX85CM2x&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfAxQ6qz89f9CftP9AH1jSH_mgvWMf5HIwshpfeSyzHFqg&oe=63E772BC&_nc_sid=282b66","FALSE"
"48269252602","suman_aleyy","Suman Ale","https://www.instagram.com/suman_aleyy/","https://instagram.fpkr1-1.fna.fbcdn.net/v/t51.2885-19/311149602_827227748710558_5280168169694827403_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpkr1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=zjI2tCbET9IAX8bUn-N&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfCVwcQVmzqsrgxzq9hzFmD92LGbxLm2lhJSb3S2dCKleg&oe=63E75F1D&_nc_sid=282b66","FALSE"
"1503875348","ttushar_dubey","Tushar Dubey","https://www.instagram.com/ttushar_dubey/","https://instagram.fpkr1-1.fna.fbcdn.net/v/t51.2885-19/328146957_1250919112527470_5607407450733398894_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpkr1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=_n1zTbN4S0kAX_nGsK1&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfCLzOPi-J-APhkuh-F-tavMgNfkemOl9GSGvDDYesuBuw&oe=63E90B1A&_nc_sid=282b66","FALSE"
"5398485444","rojanacharya_","Rojan Acharya 🕉","https://www.instagram.com/rojanacharya_/","https://instagram.fpkr1-1.fna.fbcdn.net/v/t51.2885-19/320614339_141183561780657_5419959823137242987_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpkr1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=W-nTKFLoT5gAX_vRzal&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfAxcbWKVLWG9WVX1TKKUhgelJrutLMUBCJ9D_2GZfR8rA&oe=63E86FF8&_nc_sid=282b66","FALSE"
"7507032670","ck.lamib","Bimal.kc","https://www.instagram.com/ck.lamib/","https://instagram.fpkr1-1.fna.fbcdn.net/v/t51.2885-19/326356752_851090506004300_5806433003929019078_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpkr1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=y8JsBjTKcH8AX9xz-g_&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfBeE2efVtXawvmGGsP3l9Kx2pGGbTw-lHeCNyRKYC-96A&oe=63E8A3F4&_nc_sid=282b66","FALSE"
